student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1033,-1.0828172409838142,-0.976163086334756,0.3064389710473011,-1.3700721932779727,-0.6697501191341293,-0.5233405681948146,1.635874774742357,-0.546679712234989,1.6753065843279493,-0.514717858877044,0.26317698684453766,-1.089749656699482,-0.15389603084021786,-0.6828438033870169,0.06507656111963588
S1034,0.6510774603513558,-0.976163086334756,-1.6688289018959621,0.1659788487029373,-1.6003463663678783,-0.5233405681948146,1.6890971472475254,1.003374687476216,-1.000902016834909,-1.0086889326553974,0.26317698684453766,0.3236740225475763,-0.5052568318452817,-0.6828438033870169,-1.0901286658561473
S1035,0.21760378501756333,-0.976163086334756,0.44266434159511253,-0.6873828412864572,-1.6934059910912533,1.9108016094554856,0.007270176084206823,0.02439296134282336,0.3372022837465201,-1.0086889326553974,-1.174948624327799,-1.089749656699482,-0.8566176328503455,-0.6828438033870169,0.17763501913266042
S1036,-0.21586989031622913,-0.976163086334756,-0.03412445532222705,0.42198735569975543,0.7261442517164944,-0.5233405681948146,-0.9826659525119236,0.6770474454317514,-1.000902016834909,-0.020746785098690747,0.26317698684453766,0.3236740225475763,-0.5052568318452817,-0.6828438033870169,0.06507656111963588
S1037,-1.5162909163176066,0.7638780657771084,0.5107770268690179,-0.004693489294941721,-1.6934059910912533,1.9108016094554856,-2.1322691986235607,-2.0967341119461933,0.3372022837465201,-1.5026600064337508,0.26317698684453766,-1.089749656699482,-1.2079784338554094,-0.6828438033870169,-0.604350057589408
S1038,-1.5162909163176066,0.7638780657771084,0.17021360049948972,-0.6873828412864572,-0.3905712449640047,-0.5233405681948146,-1.4723117795594731,0.4323020138984035,1.6753065843279493,-1.5026600064337508,-1.174948624327799,0.3236740225475763,-1.5593392348604733,-0.6828438033870169,-0.6813637393877934
S1039,-0.6493435656500216,0.7638780657771084,1.3281292501558857,0.507323524698695,0.44696537754636945,-0.5233405681948146,-1.3658670345491364,-0.6282615227461047,0.3372022837465201,-1.0086889326553974,0.26317698684453766,-1.089749656699482,-0.8566176328503455,-0.6828438033870169,0.7522755679359989
S1040,-0.6493435656500216,-0.976163086334756,0.10210091522558434,1.872702228681726,0.16778650337624487,-0.5233405681948146,1.561363453235121,1.656029171565144,0.3372022837465201,1.4611664362363692,-1.174948624327799,0.3236740225475763,-1.2079784338554094,-0.6828438033870169,0.005835267428570063
S1041,1.0845511356851483,-0.976163086334756,-0.4428005669656609,-0.17536582729282074,0.44696537754636945,-0.5233405681948146,0.22015966610488008,0.5954656349206358,0.3372022837465201,1.4611664362363692,-1.174948624327799,-1.089749656699482,-1.5593392348604733,-0.6828438033870169,-0.2133575192283736
S1042,-1.0828172409838142,0.7638780657771084,0.10210091522558434,0.7633320316955131,0.16778650337624487,-0.5233405681948146,0.5075604776327893,0.2691383928761713,-1.000902016834909,-0.020746785098690747,0.26317698684453766,1.7370977017946347,-1.5593392348604733,1.4644637544337908,-0.3614607534560381
S1043,1.5180248110189407,-0.976163086334756,0.5107770268690179,-1.3700721932779727,1.284502000056744,-0.5233405681948146,-2.270647367136998,0.5138838244095193,1.6753065843279493,-1.5026600064337508,-1.174948624327799,0.3236740225475763,-1.2079784338554094,-0.6828438033870169,-0.23112990733569316
S1044,-0.21586989031622913,-0.976163086334756,0.03398822995167865,-0.9433913482832755,-0.9489289933042541,-0.5233405681948146,-1.1849109680315637,-0.9545887647905692,0.3372022837465201,0.47322428867966254,0.26317698684453766,1.7370977017946347,1.2515471731800376,-0.6828438033870169,0.527158651909949
S1045,-0.21586989031622913,0.7638780657771084,0.03398822995167865,0.507323524698695,-0.6697501191341293,-0.5233405681948146,1.0397842026844726,1.5744473610540282,-1.000902016834909,-1.0086889326553974,-1.174948624327799,-1.089749656699482,-0.15389603084021786,1.4644637544337908,0.3257382533603249
S1046,1.5180248110189407,0.7638780657771084,-0.7833639933351891,1.531357552685968,-0.7628097438575042,-0.5233405681948146,0.4011157326224527,1.9823564136096083,1.6753065843279493,0.9671953624580159,0.26317698684453766,-1.089749656699482,1.2515471731800376,1.4644637544337908,0.08284894922695545
S1047,1.0845511356851483,-0.976163086334756,-0.7152513080612833,0.33665118670081595,0.8192038764398695,-0.5233405681948146,-0.06724114542302913,0.4323020138984035,0.3372022837465201,0.47322428867966254,0.26317698684453766,0.3236740225475763,0.9001863721749737,1.4644637544337908,-0.586577669482088
S1048,0.6510774603513558,-0.976163086334756,-1.4644908460742454,-0.34603816529069936,0.912263501163244,-0.5233405681948146,0.6885165441503603,1.5744473610540282,-1.000902016834909,-0.020746785098690747,-1.174948624327799,0.3236740225475763,0.19746477016484598,-0.6828438033870169,-1.0071908546886554
S1049,0.6510774603513558,-0.976163086334756,1.736805361799319,-0.004693489294941721,0.44696537754636945,-0.5233405681948146,1.6890971472475254,-0.546679712234989,1.6753065843279493,0.9671953624580159,0.26317698684453766,-1.089749656699482,-1.5593392348604733,-0.6828438033870169,1.5935019383491336
S1050,1.0845511356851483,-0.976163086334756,-1.328265475526434,-1.2847360242790333,1.191442375333369,-0.5233405681948146,-0.14175246693026508,-0.791425143768337,-1.000902016834909,0.47322428867966254,1.7013025980168743,0.3236740225475763,1.6029079741851013,1.4644637544337908,-0.4503226939926368
S1051,0.6510774603513558,-0.976163086334756,-0.7152513080612833,0.5926596936976345,-1.2281078674743788,-0.5233405681948146,0.16693729359971177,0.02439296134282336,1.6753065843279493,-1.5026600064337508,0.26317698684453766,-1.089749656699482,-0.15389603084021786,-0.6828438033870169,-0.586577669482088
S1052,-0.6493435656500216,-0.976163086334756,-0.7833639933351891,0.9340043696933922,1.6567404989502434,-0.5233405681948146,0.294670987612116,0.4323020138984035,-1.000902016834909,1.4611664362363692,0.26317698684453766,-1.089749656699482,-1.5593392348604733,-0.6828438033870169,-1.256004288191132
S1053,-0.21586989031622913,-0.976163086334756,0.8513404532385461,-0.4313743342896389,1.5636808742268686,-0.5233405681948146,1.6890971472475254,-0.3835160912127568,0.3372022837465201,-1.5026600064337508,-1.174948624327799,0.3236740225475763,0.5488255711699098,1.4644637544337908,0.05915243175052878
S1054,1.0845511356851483,-0.976163086334756,-0.3065751964178495,-0.5167105032885784,0.7261442517164944,1.9108016094554856,-2.1429136731245935,0.5138838244095193,-1.000902016834909,0.9671953624580159,0.26317698684453766,0.3236740225475763,1.6029079741851013,-0.6828438033870169,-0.08895080247713573
S1055,-0.21586989031622913,0.7638780657771084,1.2600165648819803,0.2513150177018764,1.842859748396993,-0.5233405681948146,0.8162502381627647,0.35072020338728777,0.3372022837465201,-0.514717858877044,0.26317698684453766,0.3236740225475763,0.9001863721749737,-0.6828438033870169,1.0425579070222217
S1056,1.5180248110189407,0.7638780657771084,-0.7152513080612833,-0.4313743342896389,-1.6934059910912533,-0.5233405681948146,-0.024663247418893867,-0.9545887647905692,0.3372022837465201,1.4611664362363692,-1.174948624327799,-1.089749656699482,0.9001863721749737,-0.6828438033870169,-0.17188861364462737
S1057,-1.5162909163176066,0.7638780657771084,0.23832628577339543,-0.09002965829388124,-0.5766904944107545,-0.5233405681948146,0.6991610186513949,0.5138838244095193,0.3372022837465201,-1.0086889326553974,-1.174948624327799,-1.089749656699482,0.5488255711699098,1.4644637544337908,0.331662382729432
S1058,-0.6493435656500216,-0.976163086334756,-0.9195893638830002,2.128710735678544,-0.7628097438575042,-0.5233405681948146,-0.6101093449757453,0.8402110664539837,1.6753065843279493,0.9671953624580159,1.7013025980168743,-1.089749656699482,-1.2079784338554094,1.4644637544337908,-1.3744868755732635
S1059,0.21760378501756333,-0.976163086334756,2.145481473442753,-0.2607019962917599,0.7261442517164944,-0.5233405681948146,0.039203599587307514,0.18755658236505557,0.3372022837465201,-0.020746785098690747,1.7013025980168743,-1.089749656699482,-0.15389603084021786,1.4644637544337908,1.6290467145637728
S1060,-0.6493435656500216,-0.976163086334756,-1.2601527902525285,-0.34603816529069936,-1.1350482427510038,1.9108016094554856,0.8481836616658653,1.166538308498448,-1.000902016834909,-1.0086889326553974,0.26317698684453766,-1.089749656699482,-0.5052568318452817,-0.6828438033870169,-0.4977157289454893
S1061,1.0845511356851483,0.7638780657771084,0.3064389710473011,-0.6873828412864572,0.7261442517164944,-0.5233405681948146,1.6890971472475254,-1.199334196323917,-1.000902016834909,0.47322428867966254,-1.174948624327799,0.3236740225475763,-0.15389603084021786,-0.6828438033870169,0.31981412399121867
S1062,0.21760378501756333,0.7638780657771084,0.6470023974168293,0.7633320316955131,1.3775616247801186,1.9108016094554856,0.954628406676202,0.5138838244095193,0.3372022837465201,1.4611664362363692,0.26317698684453766,0.3236740225475763,1.6029079741851013,-0.6828438033870169,1.4868676097052154
S1063,-1.5162909163176066,0.7638780657771084,0.3745516563212065,-0.17536582729282074,0.7261442517164944,1.9108016094554856,-0.8123543604953856,-1.1177523858128013,-1.000902016834909,-0.020746785098690747,-1.174948624327799,-1.089749656699482,1.2515471731800376,-0.6828438033870169,0.47384148758798944
S1064,1.0845511356851483,0.7638780657771084,-0.23846251114394382,-0.6873828412864572,0.2608461280996199,-0.5233405681948146,-0.35464195695093836,-1.036170575301685,0.3372022837465201,-0.020746785098690747,0.26317698684453766,1.7370977017946347,-0.5052568318452817,1.4644637544337908,-0.05933015563160283
S1065,-1.0828172409838142,-0.976163086334756,-0.17034982587003844,1.360685214688089,-1.041988618027629,-0.5233405681948146,-0.38657538045403905,-0.6282615227461047,1.6753065843279493,-1.5026600064337508,1.7013025980168743,0.3236740225475763,0.9001863721749737,-0.6828438033870169,-8.886194053702301e-05
S1066,-0.21586989031622913,0.7638780657771084,0.03398822995167865,1.4460213836870288,-0.8558693685808791,-0.5233405681948146,-1.8235794380935837,-0.8730069542794527,0.3372022837465201,0.47322428867966254,-1.174948624327799,-1.089749656699482,0.9001863721749737,-0.6828438033870169,-0.1837368723828407
S1067,-1.5162909163176066,0.7638780657771084,-0.17034982587003844,-0.6020466722875177,1.284502000056744,-0.5233405681948146,-0.25884168644163474,-0.546679712234989,1.6753065843279493,-1.5026600064337508,1.7013025980168743,0.3236740225475763,-1.2079784338554094,-0.6828438033870169,-0.4384744352544235
S1068,-0.21586989031622913,-0.976163086334756,0.919453138512452,-1.8820892072716093,0.8192038764398695,1.9108016094554856,0.869472610667933,-0.2203524701905246,0.3372022837465201,-1.5026600064337508,-1.174948624327799,1.7370977017946347,0.19746477016484598,-0.6828438033870169,0.7404273091977855
S1069,0.6510774603513558,0.7638780657771084,2.2135941587166585,1.0193405386923315,-0.018332746070504904,-0.5233405681948146,-1.2594222895387996,0.8402110664539837,1.6753065843279493,1.4611664362363692,1.7013025980168743,-1.089749656699482,-0.15389603084021786,-0.6828438033870169,1.8008464662678638
S1070,-1.0828172409838142,-0.976163086334756,-0.579025937513472,-0.6873828412864572,-0.48363086968737945,-0.5233405681948146,1.2100957947010105,-0.3019342807016411,1.6753065843279493,-0.514717858877044,-1.174948624327799,0.3236740225475763,-1.2079784338554094,1.4644637544337908,-0.586577669482088
S1071,-1.0828172409838142,-0.976163086334756,-1.4644908460742454,0.7633320316955131,-1.6934059910912533,-0.5233405681948146,0.614005222643126,-1.5256614383683815,-1.000902016834909,-1.5026600064337508,0.26317698684453766,1.7370977017946347,1.6029079741851013,1.4644637544337908,-0.8590876204609909
S1072,-1.5162909163176066,0.7638780657771084,-0.10223714059613274,-2.052761545269488,-1.1350482427510038,-0.5233405681948146,-0.6846206664829814,1.166538308498448,-1.000902016834909,-1.0086889326553974,0.26317698684453766,-1.089749656699482,-0.5052568318452817,1.4644637544337908,0.44422084074245655
S1073,-1.0828172409838142,-0.976163086334756,2.622270270360093,0.9340043696933922,1.935919373120368,-0.5233405681948146,-0.056596670921996065,-0.791425143768337,-1.000902016834909,-0.020746785098690747,0.26317698684453766,-1.089749656699482,0.5488255711699098,1.4644637544337908,1.6645914907784127
S1074,0.21760378501756333,-0.976163086334756,-0.8514766786090948,-1.2847360242790333,-1.3211674921977539,-0.5233405681948146,1.6890971472475254,-0.05718884916829238,-1.000902016834909,1.4611664362363692,0.26317698684453766,0.3236740225475763,-1.5593392348604733,-0.6828438033870169,-0.16004035490641402
S1075,-1.0828172409838142,-0.976163086334756,1.6686926765254138,0.7633320316955131,0.16778650337624487,1.9108016094554856,0.869472610667933,0.4323020138984035,-1.000902016834909,-1.5026600064337508,-1.174948624327799,0.3236740225475763,1.2515471731800376,1.4644637544337908,1.7949223368987577
S1076,-0.21586989031622913,0.7638780657771084,1.6686926765254138,-0.004693489294941721,1.005323125886619,-0.5233405681948146,0.10307044659350889,0.18755658236505557,1.6753065843279493,0.9671953624580159,-1.174948624327799,-1.089749656699482,1.6029079741851013,1.4644637544337908,1.8008464662678638
S1077,-0.21586989031622913,-0.976163086334756,-0.579025937513472,-0.9433913482832755,-1.3211674921977539,-0.5233405681948146,-0.1630414159323327,1.0849564979873316,-1.000902016834909,-1.0086889326553974,-1.174948624327799,1.7370977017946347,-1.5593392348604733,-0.6828438033870169,-0.7346809037097526
S1078,1.0845511356851483,-0.976163086334756,0.578889712142924,-0.4313743342896389,0.16778650337624487,1.9108016094554856,0.17758176810074483,0.5138838244095193,0.3372022837465201,0.47322428867966254,1.7013025980168743,0.3236740225475763,-0.15389603084021786,-0.6828438033870169,0.45606909948066987
S1079,-0.21586989031622913,0.7638780657771084,1.6005799912515084,0.6779958626965736,0.912263501163244,1.9108016094554856,-0.45044222746024043,-0.791425143768337,0.3372022837465201,-0.020746785098690747,1.7013025980168743,-1.089749656699482,0.5488255711699098,-0.6828438033870169,1.3032195992629108
S1080,1.0845511356851483,0.7638780657771084,-0.4428005669656609,0.08064267970399779,-0.018332746070504904,-0.5233405681948146,-2.1429136731245935,2.14552003463184,0.3372022837465201,1.4611664362363692,0.26317698684453766,0.3236740225475763,0.9001863721749737,-0.6828438033870169,0.06507656111963588
S1081,-0.21586989031622913,2.503919217888973,-0.23846251114394382,0.5926596936976345,2.959575245077492,-0.5233405681948146,1.6890971472475254,0.18755658236505557,0.3372022837465201,0.9671953624580159,0.26317698684453766,1.7370977017946347,-1.2079784338554094,-0.6828438033870169,-0.7109843862333263
S1082,0.21760378501756333,-0.976163086334756,-0.6471386227873777,2.043374566679605,-1.6934059910912533,1.9108016094554856,0.26273756410901383,-0.13877065967940885,-1.000902016834909,1.4611664362363692,0.26317698684453766,1.7370977017946347,-0.5052568318452817,-0.6828438033870169,-0.5569570226365551
S1083,1.5180248110189407,0.7638780657771084,-1.0558147344308115,-1.6260807002747908,1.098382750609994,-0.5233405681948146,0.5182049521338223,1.003374687476216,1.6753065843279493,1.4611664362363692,0.26317698684453766,0.3236740225475763,-1.2079784338554094,1.4644637544337908,-1.1315975714398936
S1084,1.0845511356851483,-0.976163086334756,-0.7152513080612833,1.6166937216849078,-0.20445199551725468,-0.5233405681948146,0.02855912508627445,0.2691383928761713,-1.000902016834909,0.9671953624580159,-1.174948624327799,-1.089749656699482,-0.5052568318452817,-0.6828438033870169,-1.0842045364870412
S1085,-0.6493435656500216,0.7638780657771084,-1.2601527902525285,0.08064267970399779,0.7261442517164944,-0.5233405681948146,-0.6952651409840159,0.4323020138984035,0.3372022837465201,0.47322428867966254,-1.174948624327799,0.3236740225475763,0.19746477016484598,-0.6828438033870169,-0.9538736903666962
S1086,0.6510774603513558,0.7638780657771084,0.03398822995167865,-0.9433913482832755,0.44696537754636945,-0.5233405681948146,-0.10981904342716438,2.4718472766763044,0.3372022837465201,0.9671953624580159,-1.174948624327799,1.7370977017946347,0.19746477016484598,-0.6828438033870169,0.5686275574936952
S1087,-1.5162909163176066,0.7638780657771084,-0.8514766786090948,-1.3700721932779727,-0.7628097438575042,-0.5233405681948146,-1.6106899480729104,-0.2203524701905246,-1.000902016834909,-1.0086889326553974,1.7013025980168743,-1.089749656699482,-1.2079784338554094,1.4644637544337908,-1.3270938406204107
S1088,-0.21586989031622913,0.7638780657771084,0.23832628577339543,-0.17536582729282074,0.2608461280996199,-0.5233405681948146,1.6890971472475254,-0.3019342807016411,1.6753065843279493,1.4611664362363692,-1.174948624327799,0.3236740225475763,-0.5052568318452817,-0.6828438033870169,0.2250280540855137
S1089,-1.0828172409838142,0.7638780657771084,-1.6007162166220565,0.9340043696933922,-1.6934059910912533,-0.5233405681948146,-1.2168443915346645,0.10597477185393911,1.6753065843279493,0.47322428867966254,0.26317698684453766,-1.089749656699482,-0.5052568318452817,1.4644637544337908,-1.6884657321359122
S1090,1.5180248110189407,0.7638780657771084,0.3064389710473011,-0.17536582729282074,0.6330846269931194,-0.5233405681948146,-1.0039549015139912,1.0849564979873316,-1.000902016834909,1.4611664362363692,-1.174948624327799,0.3236740225475763,-1.5593392348604733,-0.6828438033870169,0.48568974632620276
S1091,-0.21586989031622913,-0.976163086334756,0.8513404532385461,1.531357552685968,0.2608461280996199,-0.5233405681948146,-0.375930905953006,-1.444079627857265,-1.000902016834909,0.9671953624580159,0.26317698684453766,-1.089749656699482,-1.2079784338554094,-0.6828438033870169,-0.3673848828251448
S1092,-1.0828172409838142,0.7638780657771084,-2.077505013539396,-1.455408362276912,0.6330846269931194,1.9108016094554856,1.465563182725819,-1.9335704909239617,1.6753065843279493,0.47322428867966254,0.26317698684453766,0.3236740225475763,-0.8566176328503455,-0.6828438033870169,-1.522590109800928
S1093,0.6510774603513558,0.7638780657771084,0.3745516563212065,-0.004693489294941721,1.098382750609994,-0.5233405681948146,0.10307044659350889,-0.546679712234989,0.3372022837465201,0.47322428867966254,0.26317698684453766,0.3236740225475763,-0.15389603084021786,-0.6828438033870169,0.03545591427410297
S1094,0.6510774603513558,-0.976163086334756,1.1919038796080743,-1.2847360242790333,0.35390575282299486,-0.5233405681948146,-1.227488866035699,-1.6072432488794972,-1.000902016834909,-1.5026600064337508,0.26317698684453766,-1.089749656699482,0.9001863721749737,-0.6828438033870169,0.6930342742449331
